time,lat,lon,NO2,name,hpbl,press,rh,tmp,wspd,dpt,ndvi,omi_no2,pd,rd
20190608,21.0152,105.7999,20.32416667,ChiCuc,660.9550781,100040.8672,80.26672363,30.3685627,4.728138924,26.09201563,0.353014812,0.000151235,67.1304245,3800.618408
20190609,21.0152,105.7999,15.32541667,ChiCuc,614.3007813,99742.78125,77.90805054,31.22767067,4.831331253,26.427,0.353014812,,67.1304245,3800.618408
20190610,21.0152,105.7999,16.47,ChiCuc,472.1533508,99689.39844,84.46369171,30.51846695,3.099938393,27.04823438,0.353014812,,67.1304245,3800.618408
20190611,21.0152,105.7999,19.52416667,ChiCuc,436.2845154,99727.57813,83.07681274,30.30020523,3.474095106,26.64929688,0.353014812,,67.1304245,3800.618408
20190612,21.0152,105.7999,16.01666667,ChiCuc,434.8300476,99824.34375,82.2978363,31.06734467,2.257517576,27.18671875,0.353014812,,67.1304245,3800.618408
20190613,21.0152,105.7999,23.45291667,ChiCuc,468.4125977,100017.7031,84.04490662,29.12397003,2.345079899,25.7245,0.353014812,,67.1304245,3800.618408
20190614,21.0152,105.7999,30.63916667,ChiCuc,444.6598511,99969.60156,85.91014099,29.12906265,2.718295813,26.14048438,0.353014812,,67.1304245,3800.618408
20190615,21.0152,105.7999,44.505,ChiCuc,386.588623,99880.32031,88.73596191,28.95817184,2.603473425,26.5774375,0.353014812,,67.1304245,3800.618408
20190616,21.0152,105.7999,41.08958333,ChiCuc,437.3706665,99699.1875,83.75011444,29.94489098,2.344957829,26.31871875,0.353014812,,67.1304245,3800.618408
20190617,21.0152,105.7999,24.49208333,ChiCuc,531.7644653,99752.9375,86.81938171,29.10532951,3.985461235,26.26070313,0.353014812,,67.1304245,3800.618408
20190618,21.0152,105.7999,28.16333333,ChiCuc,414.3905029,99857.17969,85.95444489,28.43590736,5.191906929,25.61090625,0.353014812,,67.1304245,3800.618408
20190619,21.0152,105.7999,28.81791667,ChiCuc,699.9125977,100059.0078,80.31288147,30.2758255,3.451376677,25.98321875,0.353014812,,67.1304245,3800.618408
20190620,21.0152,105.7999,14.06291667,ChiCuc,753.8076172,100023.3438,73.59252167,31.40470314,4.207259178,25.6174375,0.353014812,,67.1304245,3800.618408
20190621,21.0152,105.7999,13.89041667,ChiCuc,702.4312134,99896.04688,69.3664093,32.5753746,4.882594109,25.66004688,0.353014812,,67.1304245,3800.618408
20190622,21.0152,105.7999,14.57083333,ChiCuc,885.6262207,99793.04688,69.07925415,33.97406006,4.225927353,26.6231875,0.353014812,6.59E-05,67.1304245,3800.618408
20190623,21.0152,105.7999,11.80166667,ChiCuc,432.6793213,99932.6875,79.49842834,31.95851517,2.458918571,27.35995313,0.353014812,,67.1304245,3800.618408
20190624,21.0152,105.7999,23.32041667,ChiCuc,644.9326782,99947.29688,88.46165466,29.33493805,4.179874897,26.9078125,0.353014812,,67.1304245,3800.618408
20190625,21.0152,105.7999,36.95708333,ChiCuc,668.6107788,99769.78125,82.1455307,30.24245453,5.048603535,26.35635938,0.353014812,,67.1304245,3800.618408
20190626,21.0152,105.7999,14.01833333,ChiCuc,725.4786377,99411.39844,78.68287659,29.16203117,5.488121986,24.7543125,0.353014812,6.13E-05,67.1304245,3800.618408
20190627,21.0152,105.7999,17.93541667,ChiCuc,350.4780273,99286.82813,82.25683594,29.08684349,3.22577405,25.43925,0.353014812,,67.1304245,3800.618408
20190628,21.0152,105.7999,16.51625,ChiCuc,716.4923096,99306.57813,71.07774353,31.20790672,4.681909084,24.82026563,0.353014812,5.20E-05,67.1304245,3800.618408
20190629,21.0152,105.7999,15.68916667,ChiCuc,317.894989,99438.46094,81.64159393,30.08378029,3.267427444,26.20354688,0.353014812,5.78E-05,67.1304245,3800.618408
20190630,21.0152,105.7999,10.32708333,ChiCuc,519.2493896,99575.65625,89.68786621,28.75600052,4.586739063,26.62525,0.353014812,,67.1304245,3800.618408
20190701,21.0152,105.7999,13.61666667,ChiCuc,361.7305603,99718.48438,86.78314972,29.21059418,4.581665516,26.4443125,0.282961354,,67.1304245,3800.618408
20190702,21.0152,105.7999,17.23791667,ChiCuc,234.3344421,99801,89.92287445,28.11237526,4.38711071,26.0201875,0.282961354,7.23E-05,67.1304245,3800.618408
20190703,21.0152,105.7999,12.44375,ChiCuc,913.6474609,99409.17969,83.9641571,28.78257751,6.881489754,25.4188125,0.282961354,,67.1304245,3800.618408
20190704,21.0152,105.7999,18.23416667,ChiCuc,706.6542358,99207.54688,89.24825287,27.73439026,7.067281723,25.59503125,0.282961354,,67.1304245,3800.618408
20190705,21.0152,105.7999,11.39791667,ChiCuc,888.3218994,99656.70313,71.44837952,30.60843849,4.890732765,24.39748438,0.282961354,3.96E-05,67.1304245,3800.618408
20190706,21.0152,105.7999,20.22416667,ChiCuc,897.0791016,99645.28906,70.33324432,29.85056305,6.156028748,23.4994375,0.282961354,,67.1304245,3800.618408
20190707,21.0152,105.7999,27.29375,ChiCuc,728.786499,99659.04688,69.61952209,31.35898209,3.374996901,24.6536875,0.282961354,,67.1304245,3800.618408
20190708,21.0152,105.7999,18.23208333,ChiCuc,550.6075439,99732.25,63.98416138,32.70834351,3.222816706,24.56332813,0.282961354,,67.1304245,3800.618408
20190709,21.0152,105.7999,17.57708333,ChiCuc,192.1594543,99950.41406,83.95980835,27.54481316,4.207055092,24.32104688,0.282961354,,67.1304245,3800.618408
20190710,21.0152,105.7999,13.73083333,ChiCuc,207.3804626,100088.1406,87.58514404,26.62337494,2.187707663,24.17151563,0.282961354,,67.1304245,3800.618408
20190711,21.0152,105.7999,20.67875,ChiCuc,742.9767456,100128.3125,76.72717285,29.64323425,2.027029753,24.82707813,0.282961354,,67.1304245,3800.618408
20190712,21.0152,105.7999,14.08416667,ChiCuc,544.5697021,100038.4688,69.80588531,30.45657921,3.404602766,23.98328125,0.282961354,5.04E-05,67.1304245,3800.618408
20190713,21.0152,105.7999,13.36875,ChiCuc,585.0639648,99894.29688,71.9128418,30.38412476,4.189320564,24.26473438,0.282961354,,67.1304245,3800.618408
20190714,21.0152,105.7999,18.12416667,ChiCuc,339.3093872,99683.84375,85.39942169,28.47307968,3.062947989,25.45575,0.282961354,,67.1304245,3800.618408
20190715,21.0152,105.7999,26.29833333,ChiCuc,550.5513306,99590.45313,80.40588379,29.72651672,2.93392992,25.56546875,0.282961354,,67.1304245,3800.618408
20190716,21.0152,105.7999,20.43083333,ChiCuc,818.1311646,99762.78125,78.10341644,30.26518631,4.763992786,25.5859375,0.282961354,,67.1304245,3800.618408
20190717,21.0152,105.7999,13.22375,ChiCuc,824.3081055,99812.59375,79.55288696,30.80031013,5.216585159,26.40729688,0.282961354,,67.1304245,3800.618408
20190718,21.0152,105.7999,17.03083333,ChiCuc,483.1991577,99735.23438,86.08480072,30.03467178,3.067675114,27.1534375,0.282961354,,67.1304245,3800.618408
20190719,21.0152,105.7999,14.1675,ChiCuc,623.5803223,99847.60938,82.39884949,30.99518967,2.349560499,27.11120313,0.282961354,,67.1304245,3800.618408
20190720,21.0152,105.7999,14.64958333,ChiCuc,453.3552856,99965.82813,86.12541962,30.03133011,2.543007612,27.12367188,0.282961354,,67.1304245,3800.618408
20190721,21.0152,105.7999,16.28166667,ChiCuc,337.3646545,99845.42188,87.83985901,29.34307861,3.026972532,26.768375,0.282961354,,67.1304245,3800.618408
20190722,21.0152,105.7999,18.38583333,ChiCuc,520.3690186,99475.10156,88.15855408,28.34020233,7.081044674,25.91079688,0.282961354,0.000120344,67.1304245,3800.618408
20190723,21.0152,105.7999,19.77166667,ChiCuc,730.4807129,99183.46875,90.11457825,27.40009308,8.778231621,25.38748438,0.282961354,,67.1304245,3800.618408
20190724,21.0152,105.7999,21.29791667,ChiCuc,493.4612427,99243.875,88.74044037,26.49045181,7.952190876,24.25354688,0.282961354,,67.1304245,3800.618408
20190725,21.0152,105.7999,26.12625,ChiCuc,712.4380493,99952.01563,70.94386292,29.83484268,5.468185425,23.72884375,0.282961354,,67.1304245,3800.618408
20190726,21.0152,105.7999,22.27166667,ChiCuc,651.352478,100107.3125,64.06837463,30.52096939,3.727532864,22.59909375,0.282961354,,67.1304245,3800.618408
20190727,21.0152,105.7999,15.11125,ChiCuc,624.0567017,100051.1406,65.49046326,29.55984497,4.719778538,21.97282813,0.282961354,,67.1304245,3800.618408
20190728,21.0152,105.7999,17.71708333,ChiCuc,526.8569336,100072.2188,72.6890564,29.72818756,2.805241823,23.87251563,0.282961354,,67.1304245,3800.618408
20190729,21.0152,105.7999,16.38666667,ChiCuc,620.6686401,100037.75,76.81982422,29.82888985,2.950036526,24.90184375,0.282961354,,67.1304245,3800.618408
20190730,21.0152,105.7999,20.66541667,ChiCuc,606.375061,99968.89063,82.03199768,29.13598442,3.696584463,25.36146875,0.282961354,,67.1304245,3800.618408
20190731,21.0152,105.7999,17.82625,ChiCuc,455.1946411,99876.5625,82.82537842,28.66353226,3.746666431,25.1926875,0.282961354,,67.1304245,3800.618408
20190801,21.0152,105.7999,18.70166667,ChiCuc,419.269043,99523.92969,82.42386627,27.99556351,7.31163311,24.35292188,0.292736918,,67.1304245,3800.618408
20190802,21.0152,105.7999,13.99375,ChiCuc,604.4942627,99086.48438,86.69464874,27.19882774,6.498702526,24.57778125,0.292736918,,67.1304245,3800.618408
20190803,21.0152,105.7999,8.765833333,ChiCuc,1248.070923,98894.4375,87.51185608,27.15612602,11.17893791,24.66784375,0.292736918,,67.1304245,3800.618408
20190804,21.0152,105.7999,18.36083333,ChiCuc,568.9059448,99481.92188,88.26538086,27.80007744,6.879488945,25.44523438,0.292736918,,67.1304245,3800.618408
20190805,21.0152,105.7999,20.56375,ChiCuc,512.4212036,99771.07813,86.72892761,28.16407967,5.124045372,25.48070313,0.292736918,,67.1304245,3800.618408
20190806,21.0152,105.7999,17.90416667,ChiCuc,556.9752197,99893.25781,85.35106659,28.95599747,3.674468994,25.91778125,0.292736918,,67.1304245,3800.618408
20190807,21.0152,105.7999,23.22666667,ChiCuc,467.7358704,99797.92188,81.90905762,29.53792191,3.017219305,25.72020313,0.292736918,,67.1304245,3800.618408
20190808,21.0152,105.7999,22.6775,ChiCuc,565.8059082,99692.01563,75.68907166,30.81565475,1.679438233,25.1995,0.292736918,,67.1304245,3800.618408
20190809,21.0152,105.7999,13.84875,ChiCuc,299.114563,99627.42188,89.21974182,28.76187515,1.636009455,26.4843125,0.292736918,8.14E-05,67.1304245,3800.618408
20190810,21.0152,105.7999,18.43875,ChiCuc,466.6963501,99601.59375,85.00283813,29.9999218,3.000437498,26.73926563,0.292736918,,67.1304245,3800.618408
20190811,21.0152,105.7999,16.18416667,ChiCuc,349.2428284,99602.70313,83.02579498,30.5241394,3.307519913,26.88509375,0.292736918,,67.1304245,3800.618408
20190812,21.0152,105.7999,18.46583333,ChiCuc,634.3206177,99734.875,68.62947083,32.60326385,3.6316185,25.4874375,0.292736918,,67.1304245,3800.618408
20190813,21.0152,105.7999,14.24,ChiCuc,566.8236694,99749.92969,62.93673706,33.40462494,3.165956259,24.9688125,0.292736918,6.72E-05,67.1304245,3800.618408
20190814,21.0152,105.7999,12.71958333,ChiCuc,482.6137695,99877.95313,73.43525696,31.77915573,2.776504755,25.74776563,0.292736918,4.70E-05,67.1304245,3800.618408
20190815,21.0152,105.7999,13.22708333,ChiCuc,602.5715332,99883.48438,84.22647095,30.22756195,2.732952595,26.89229688,0.292736918,5.19E-05,67.1304245,3800.618408
20190816,21.0152,105.7999,16.7875,ChiCuc,586.0628662,99775.85156,82.52362823,30.32042122,3.685280085,26.55590625,0.292736918,,67.1304245,3800.618408
20190817,21.0152,105.7999,19.64708333,ChiCuc,519.6445313,99748.15625,81.35559845,30.14209366,2.815845728,26.18426563,0.292736918,,67.1304245,3800.618408
20190818,21.0152,105.7999,11.87125,ChiCuc,492.184021,99761.375,84.08657837,29.22542191,4.012955189,25.63503125,0.292736918,,67.1304245,3800.618408
20190819,21.0152,105.7999,22.33375,ChiCuc,1007.082397,99557.47656,79.48049927,30.05237389,6.496744633,25.6865,0.292736918,,67.1304245,3800.618408
20190820,21.0152,105.7999,23.23291667,ChiCuc,816.2177734,99683.65625,88.31962585,28.62839127,7.568797112,26.26228125,0.292736918,,67.1304245,3800.618408
20190821,21.0152,105.7999,21.475,ChiCuc,575.5041504,100086.6563,86.34184265,29.27137375,3.248159647,26.39610938,0.292736918,,67.1304245,3800.618408
20190822,21.0152,105.7999,24.48958333,ChiCuc,261.4403687,100159.5625,90.40182495,27.63659286,2.766096592,25.62178125,0.292736918,,67.1304245,3800.618408
20190823,21.0152,105.7999,19.66208333,ChiCuc,498.763916,100191.1953,92.90715027,27.08845139,4.914739609,25.60182813,0.292736918,,67.1304245,3800.618408
20190824,21.0152,105.7999,14.6175,ChiCuc,397.3345032,100187.9063,85.89868927,28.56884384,3.09098053,25.5788125,0.292736918,,67.1304245,3800.618408
20190825,21.0152,105.7999,17.31625,ChiCuc,438.005188,100083.0234,86.37625885,29.01826477,2.13127327,26.13210938,0.292736918,,67.1304245,3800.618408
20190826,21.0152,105.7999,24.26125,ChiCuc,400.5181274,99922.45313,88.3290329,28.3641243,3.667227507,26.01114063,0.292736918,,67.1304245,3800.618408
20190827,21.0152,105.7999,19.90125,ChiCuc,578.9067383,100115.7969,84.92422485,28.68714142,4.634282112,25.59485938,0.292736918,,67.1304245,3800.618408
20190828,21.0152,105.7999,17.21333333,ChiCuc,489.5735474,100386.3594,81.89942932,29.67300034,2.309090853,25.84901563,0.292736918,,67.1304245,3800.618408
20190829,21.0152,105.7999,16.30125,ChiCuc,692.7075806,100033.1406,83.84475708,29.31501389,6.038437366,25.83785938,0.292736918,4.80E-05,67.1304245,3800.618408
20190830,21.0152,105.7999,12.415,ChiCuc,948.0800781,99852.39063,79.29270172,28.58984375,9.03609848,24.35328125,0.292736918,,67.1304245,3800.618408
20190831,21.0152,105.7999,15.66291667,ChiCuc,422.5227966,100065.5938,89.44059753,26.76593781,5.675958633,24.65425,0.292736918,,67.1304245,3800.618408
20190901,21.0152,105.7999,11.90583333,ChiCuc,479.5387573,100365.5625,79.03172302,27.99539185,3.07523489,23.63740625,0.320080191,,67.1304245,3800.618408
20190902,21.0152,105.7999,12.17708333,ChiCuc,797.324585,100397.3125,64.17424011,29.6222496,5.609393597,21.73292188,0.320080191,,67.1304245,3800.618408
20190903,21.0152,105.7999,18.78541667,ChiCuc,876.3841553,100269.3828,58.50656509,30.81428146,5.123045921,21.34873438,0.320080191,3.89E-05,67.1304245,3800.618408
20190904,21.0152,105.7999,16.6275,ChiCuc,670.321228,100105.4922,65.04652405,30.24167252,3.403290749,22.53323438,0.320080191,,67.1304245,3800.618408
20190905,21.0152,105.7999,22.44875,ChiCuc,683.348877,100015.0625,66.27862549,31.02540588,3.436732531,23.44648438,0.320080191,,67.1304245,3800.618408
20190906,21.0152,105.7999,24.80333333,ChiCuc,762.048645,100008.8281,69.10594177,30.84273338,3.661724806,23.98882813,0.320080191,,67.1304245,3800.618408
20190907,21.0152,105.7999,17.91583333,ChiCuc,727.8156128,100069.3438,68.16598511,31.14409256,3.351773262,24.171875,0.320080191,,67.1304245,3800.618408
20190908,21.0152,105.7999,17.02916667,ChiCuc,623.0906372,99969.30469,73.50298309,29.90382957,3.4490695,24.3460625,0.320080191,,67.1304245,3800.618408
20190909,21.0152,105.7999,19.51791667,ChiCuc,550.3981323,99746.90625,76.77384186,29.31184387,5.241095066,24.52773438,0.320080191,,67.1304245,3800.618408
20190910,21.0152,105.7999,19.44333333,ChiCuc,446.7082825,99825.88281,81.93253326,28.05832672,6.706728935,24.44814063,0.320080191,,67.1304245,3800.618408
20190911,21.0152,105.7999,18.74041667,ChiCuc,472.4691772,100647.1641,76.51911926,27.88463974,5.392059803,23.17409375,0.320080191,,67.1304245,3800.618408
20190912,21.0152,105.7999,20.40458333,ChiCuc,602.8463745,100793.8516,68.16294861,28.97089195,2.273693085,22.175,0.320080191,,67.1304245,3800.618408
20190913,21.0152,105.7999,23.7425,ChiCuc,686.7792358,100681.8984,72.2807312,29.77329636,2.319151878,23.57707813,0.320080191,,67.1304245,3800.618408
20190914,21.0152,105.7999,21.4725,ChiCuc,692.7039185,100647.6094,66.00154877,30.60096741,2.336464167,22.85740625,0.320080191,5.48E-05,67.1304245,3800.618408
20190915,21.0152,105.7999,19.68375,ChiCuc,545.5455322,100584.6484,69.18391418,30.08967209,2.052352428,23.4703125,0.320080191,,67.1304245,3800.618408
20190916,21.0152,105.7999,23.08166667,ChiCuc,668.5476685,100606.75,70.10092926,29.92113876,1.94132185,23.4484375,0.320080191,,67.1304245,3800.618408
20190917,21.0152,105.7999,25.66583333,ChiCuc,746.7460327,100714.5469,71.47924805,29.97376633,1.865378857,23.68142188,0.320080191,0.000153667,67.1304245,3800.618408
20190918,21.0152,105.7999,10.40625,ChiCuc,390.2178955,101019.8125,80.99648285,28.02537537,2.42484808,24.20467188,0.320080191,,67.1304245,3800.618408
20190919,21.0152,105.7999,28.72333333,ChiCuc,711.5395508,101043.5,70.84510803,29.03854752,2.897402763,22.73865625,0.320080191,,67.1304245,3800.618408
20190920,21.0152,105.7999,16.21208333,ChiCuc,744.2808228,101032.0234,61.03616333,29.39264107,3.321187258,20.48703125,0.320080191,,67.1304245,3800.618408
20190921,21.0152,105.7999,13.37958333,ChiCuc,892.5393066,101144.8125,51.10671234,29.10384369,3.96335125,17.668125,0.320080191,5.71E-05,67.1304245,3800.618408
20190922,21.0152,105.7999,15.81,ChiCuc,987.5565186,101460.8906,42.51533508,28.38129807,3.951113701,13.95771875,0.320080191,4.85E-05,67.1304245,3800.618408
20190923,21.0152,105.7999,22.56375,ChiCuc,759.2984619,101663.8203,41.70195389,27.23760796,3.63124752,12.488,0.320080191,5.95E-05,67.1304245,3800.618408
20190924,21.0152,105.7999,19.47333333,ChiCuc,800.5240479,101662.6406,44.55938721,27.64095306,2.83384347,13.9318125,0.320080191,8.85E-05,67.1304245,3800.618408
20190925,21.0152,105.7999,20.38,ChiCuc,805.5245361,101683.1875,44.17483521,28.19412422,2.53939867,14.01715625,0.320080191,6.79E-05,67.1304245,3800.618408
20190926,21.0152,105.7999,16.11041667,ChiCuc,1043.020508,101573.7656,43.7806015,28.80104828,2.527206421,14.35307813,0.320080191,4.91E-05,67.1304245,3800.618408
20190927,21.0152,105.7999,20.89375,ChiCuc,1048.891113,101517.5703,43.64060593,28.84909439,2.291007996,14.28975,0.320080191,5.26E-05,67.1304245,3800.618408
20190928,21.0152,105.7999,25.78375,ChiCuc,807.6655273,101413.1094,47.98634338,28.71892166,1.785714388,15.9975,0.320080191,5.08E-05,67.1304245,3800.618408
20190929,21.0152,105.7999,20.86083333,ChiCuc,721.6617432,101205.6641,49.47810364,29.00178146,2.386471987,16.65248438,0.320080191,5.98E-05,67.1304245,3800.618408
20190930,21.0152,105.7999,32.09166667,ChiCuc,673.1547241,100871.2031,53.48400116,29.27931213,2.629559994,18.14796875,0.320080191,9.17E-05,67.1304245,3800.618408
20191001,21.0152,105.7999,21.4425,ChiCuc,562.3790283,100816.7969,60.70948029,29.17582703,3.447744131,20.23954688,0.357519597,8.56E-05,67.1304245,3800.618408
20191002,21.0152,105.7999,15.95625,ChiCuc,666.9319458,100801.8594,69.59248352,29.09523392,2.789582729,22.64528125,0.357519597,,67.1304245,3800.618408
20191003,21.0152,105.7999,20.39333333,ChiCuc,669.0766602,100767.8594,75.54862213,29.00601578,2.784058094,23.86498438,0.357519597,,67.1304245,3800.618408
20191004,21.0152,105.7999,30.26291667,ChiCuc,533.7794189,100767.9688,79.81422424,27.96753311,2.598674536,23.85946875,0.357519597,0.000133352,67.1304245,3800.618408
20191005,21.0152,105.7999,20.8775,ChiCuc,529.0252686,100962.8906,78.49427032,27.69614029,2.870299339,23.2360625,0.357519597,,67.1304245,3800.618408
20191006,21.0152,105.7999,20.79541667,ChiCuc,562.8665771,101150.0156,68.92430115,28.32885933,2.878731251,21.70879688,0.357519597,,67.1304245,3800.618408
20191007,21.0152,105.7999,17.65458333,ChiCuc,646.437439,101053.4141,71.72214508,27.792593,4.113049507,21.9293125,0.357519597,,67.1304245,3800.618408
20191008,21.0152,105.7999,7.357916667,ChiCuc,624.7459106,101109.3281,76.74797058,27.32923508,4.548692703,22.59440625,0.357519597,,67.1304245,3800.618408
20191009,21.0152,105.7999,13.66083333,ChiCuc,540.1489868,101049.0547,80.87471008,27.04079628,2.201557159,23.18315625,0.357519597,,67.1304245,3800.618408
20191010,21.0152,105.7999,17.68166667,ChiCuc,551.020813,100943.5391,80.01026154,27.72062492,2.301226854,23.63517188,0.357519597,6.40E-05,67.1304245,3800.618408
20191011,21.0152,105.7999,15.74208333,ChiCuc,642.348999,100834.8281,76.89093018,27.9983139,2.532879829,23.25473438,0.357519597,4.45E-05,67.1304245,3800.618408
20191012,21.0152,105.7999,14.73708333,ChiCuc,470.5127563,101059.2031,72.16374207,27.50534439,2.657133102,21.72117188,0.357519597,,67.1304245,3800.618408
20191013,21.0152,105.7999,12.42625,ChiCuc,659.1844482,101341.3828,71.68756866,27.6107502,3.183496475,21.61510938,0.357519597,,67.1304245,3800.618408
20191014,21.0152,105.7999,11.56291667,ChiCuc,538.7315674,101651.3359,61.98429489,27.04306221,4.437232971,18.8475625,0.357519597,,67.1304245,3800.618408
20191015,21.0152,105.7999,10.0875,ChiCuc,716.3106689,101686.5078,62.56440353,26.80878067,3.821406603,18.80976563,0.357519597,,67.1304245,3800.618408
20191016,21.0152,105.7999,19.11083333,ChiCuc,611.8317261,101583.1563,63.62401581,27.25748444,3.005813599,19.43075,0.357519597,,67.1304245,3800.618408
20191017,21.0152,105.7999,20.33375,ChiCuc,721.5244141,101680.8281,59.57440567,26.25025177,4.918963432,17.45642188,0.357519597,,67.1304245,3800.618408
20191018,21.0152,105.7999,9.22625,ChiCuc,721.3623657,101724.6953,55.24416733,24.88687515,3.634451866,15.06764063,0.357519597,,67.1304245,3800.618408
20191019,21.0152,105.7999,17.25666667,ChiCuc,725.619751,101600.3438,57.19301224,26.17607689,2.272852421,16.6395,0.357519597,0.000102437,67.1304245,3800.618408
20191020,21.0152,105.7999,14.8375,ChiCuc,654.6586304,101407.5313,63.36612701,27.00365639,1.90710628,18.96379688,0.357519597,,67.1304245,3800.618408
20191021,21.0152,105.7999,12.06,ChiCuc,624.78125,101032.4375,71.46070099,27.28684425,2.364561796,21.20692188,0.357519597,,67.1304245,3800.618408
20191022,21.0152,105.7999,13.34125,ChiCuc,606.2891235,100607.2891,73.77238464,28.58285713,4.265433311,22.93671875,0.357519597,5.21E-05,67.1304245,3800.618408
20191023,21.0152,105.7999,13.31333333,ChiCuc,565.7175293,100868.8203,67.10392761,26.93834305,4.722429276,19.97928125,0.357519597,,67.1304245,3800.618408
20191024,21.0152,105.7999,10.08208333,ChiCuc,532.1815796,101358.0156,68.80827332,24.29240799,3.995338678,17.95079688,0.357519597,,67.1304245,3800.618408
20191025,21.0152,105.7999,16.815,ChiCuc,638.7877197,101422.8125,69.41731262,27.06079674,3.037408829,20.66240625,0.357519597,,67.1304245,3800.618408
20191026,21.0152,105.7999,23.075,ChiCuc,720.9442139,101447.4063,65.920578,26.7611084,3.846532345,19.53515625,0.357519597,,67.1304245,3800.618408
20191027,21.0152,105.7999,15.32958333,ChiCuc,675.5975342,101418.0078,60.90799713,25.21343803,3.048058748,16.948,0.357519597,,67.1304245,3800.618408
20191028,21.0152,105.7999,14.65333333,ChiCuc,369.2103882,101678.75,62.94364166,22.46192169,4.288572788,14.92171875,0.357519597,,67.1304245,3800.618408
20191029,21.0152,105.7999,23.40291667,ChiCuc,508.1119995,101659.9141,43.83016205,23.89621925,3.101957798,10.25315625,0.357519597,6.27E-05,67.1304245,3800.618408
20191030,21.0152,105.7999,26.55125,ChiCuc,389.4238586,101628.7344,38.96206665,23.28137398,3.593205214,7.896359375,0.357519597,7.61E-05,67.1304245,3800.618408
20191031,21.0152,105.7999,23.51208333,ChiCuc,357.2902832,101463.625,41.88237762,24.00574875,3.197597742,10.0109375,0.357519597,,67.1304245,3800.618408
20191101,21.0152,105.7999,13.5025,ChiCuc,449.664093,101280.3906,50.64834595,26.59976578,3.200895309,15.33523438,0.344043657,,67.1304245,3800.618408
20191102,21.0152,105.7999,13.52625,ChiCuc,637.7738647,101216.2813,62.44979858,27.47389221,2.379839897,19.24775,0.344043657,,67.1304245,3800.618408
20191103,21.0152,105.7999,12.72333333,ChiCuc,676.4449463,101406.7188,54.76680756,26.89217186,3.866063595,16.70045313,0.344043657,,67.1304245,3800.618408
20191104,21.0152,105.7999,20.38875,ChiCuc,676.661438,101552.9688,44.33805466,24.77171707,3.918164015,11.54551563,0.344043657,4.33E-05,67.1304245,3800.618408
20191105,21.0152,105.7999,27.51791667,ChiCuc,663.9742432,101322.8984,44.93019104,23.23993683,2.787433147,10.26557813,0.344043657,7.26E-05,67.1304245,3800.618408
20191106,21.0152,105.7999,20.415,ChiCuc,566.9271851,101137.5469,47.41869354,24.02732849,2.161126137,11.4358125,0.344043657,0.000135088,67.1304245,3800.618408
20191107,21.0152,105.7999,16.23791667,ChiCuc,698.3717041,101535.4531,51.45976257,24.08792114,3.116214991,13.20021875,0.344043657,3.44E-05,67.1304245,3800.618408
20191108,21.0152,105.7999,38.80625,ChiCuc,569.7923584,101763.7188,49.68691254,22.85264206,3.379341125,11.41657813,0.344043657,5.36E-05,67.1304245,3800.618408
20191109,21.0152,105.7999,28.11291667,ChiCuc,691.0407715,101665.8906,48.21520996,23.05754852,2.624871492,11.04140625,0.344043657,0.000136392,67.1304245,3800.618408
20191110,21.0152,105.7999,22.82208333,ChiCuc,503.1291199,101474.6094,48.11436462,23.49498367,2.966014862,11.42779688,0.344043657,7.98E-05,67.1304245,3800.618408
20191111,21.0152,105.7999,34.2975,ChiCuc,560.6400146,101194.4531,46.64235687,24.86304474,1.673353195,12.04410938,0.344043657,0.000149694,67.1304245,3800.618408
20191112,21.0152,105.7999,33.89208333,ChiCuc,453.0236206,101089.3906,70.0194397,25.88745308,2.439862728,19.583,0.344043657,,67.1304245,3800.618408
20191113,21.0152,105.7999,20.27083333,ChiCuc,413.4673462,101655.75,80.53323364,23.5471096,4.697701931,19.8414375,0.344043657,,67.1304245,3800.618408
20191114,21.0152,105.7999,16.89541667,ChiCuc,309.2364807,101881.1563,51.91644669,21.27734375,2.61520505,10.66329688,0.344043657,,67.1304245,3800.618408
20191115,21.0152,105.7999,26.40291667,ChiCuc,388.4855347,101298.0938,62.36266327,24.29018784,2.255705833,15.90375,0.344043657,0.00016524,67.1304245,3800.618408
20191116,21.0152,105.7999,19.72625,ChiCuc,429.0591431,100906.8438,73.72349548,26.85260963,3.826888084,21.16757813,0.344043657,,67.1304245,3800.618408
20191117,21.0152,105.7999,20.12458333,ChiCuc,441.8903198,100822.1172,69.11636353,28.08523369,3.566167355,21.24959375,0.344043657,,67.1304245,3800.618408
20191118,21.0152,105.7999,16.31083333,ChiCuc,457.7930298,101763.3125,68.32165527,20.5451088,5.441647053,14.17609375,0.344043657,,67.1304245,3800.618408
20191119,21.0152,105.7999,10.76375,ChiCuc,559.9755249,101944.4219,50.91249084,19.87060928,3.668210506,9.258171875,0.344043657,,67.1304245,3800.618408
20191120,21.0152,105.7999,15.1325,ChiCuc,510.9654236,101888.2969,54.97834396,20.16526604,3.417710066,10.584875,0.344043657,6.39E-05,67.1304245,3800.618408
20191121,21.0152,105.7999,39.93916667,ChiCuc,529.635437,101831.0781,56.50556183,21.07785988,2.953968048,11.77329688,0.344043657,0.000162196,67.1304245,3800.618408
20191122,21.0152,105.7999,22.8375,ChiCuc,443.7885132,101529.7031,58.54582596,22.61521912,2.048723221,13.69128125,0.344043657,5.19E-05,67.1304245,3800.618408
